document;big;featur;bad;isn;year;feel;american;run;good;scene;plai;cast;high;problem;act;humor;music;audienc;find;friend;action;laugh;doesn;town;director;work;made;gener;wife;film;real;girl;funni;script;comedi;final;john;gui;brother;love;minut;don;role;fact;young;kid;origin;show;direct;back;turn;famili;life;alien;long;moment;lot;pictur;world;plot;end;man;make;human;live;set;star;movi;sex;perform;kill;great;stori;actor;call;charact;watch;time;thing
positivo (303).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5175199209486826;0;0.2226541458505433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3286425635018209;0;0;0;0;0;0;0;0.4435844747408984;0;0;0;0;0;0;0;0;0.3723142517228648;0;0;0;0.39222839209278204;0;0.2921714024010245;0;0;0
negativo (304).txt;0;0;0;0;0;0;0;0;0;0;0;0;0.491623299146288;0;0;0;0;0;0;0;0;0;0.2396113703277114;0;0;0;0;0;0;0.053349987911588924;0;0;0;0.4307850278931564;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24743219587614512;0;0;0;0;0.4199775509370742;0;0;0;0;0;0;0;0.21257386674560955;0;0;0;0.43221121140638274;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20705783381310305
negativo (726).txt;0;0;0;0;0;0;0;0;0;0.5314773067616936;0;0;0;0;0;0.5315877246754886;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08690939218396532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.46328759712406253;0;0.46125667829626016;0;0;0;0;0;0;0;0;0;0;0
negativo (661).txt;0;0.5112118323049795;0;0;0;0;0;0;0;0;0;0;0;0;0.3973178557875783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08501521311769814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5069983293036355;0.4950091509235733;0;0;0;0;0;0;0;0;0;0;0.26737993961317363;0;0;0;0;0;0;0;0;0;0;0
positivo (487).txt;0.13006669862077488;0.16519815604998153;0;0;0.09842116439355095;0;0;0;0.07401758183885843;0;0;0;0;0;0;0;0;0;0;0;0.3257216703935753;0;0;0;0;0;0;0;0;0.06868168709982701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1135206070451002;0;0;0;0;0.888523251943131;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07560337304983927;0;0;0;0.13040824683479652;0;0;0;0;0;0.06879270377257525;0
negativo (465).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42819844066524526;0;0;0;0.1746952297168023;0;0;0;0;0;0;0;0;0.7062507314600661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.226039902902222;0;0;0;0;0.48604890570201037;0
negativo (887).txt;0;0;0;0.5558593094761961;0;0;0;0;0.207964712399375;0;0;0;0;0;0;0;0;0;0;0;0;0.29508545167609623;0;0;0;0;0.2611120975027857;0;0;0.10291873507146126;0;0;0.262663539715115;0.27701255985262674;0.3693227975077769;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3189550348582536;0;0;0;0;0;0;0;0.2996270537563738;0;0;0;0;0;0;0;0;0;0;0.09103725286105797;0;0;0;0;0;0;0;0;0;0;0
positivo (565).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7920601107612583;0;0;0;0;0;0;0;0;0.050104149925757055;0;0;0;0;0;0;0;0;0;0;0;0;0.46712613514399737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2542115661058597;0;0;0;0;0.2954657486486693;0;0;0;0;0;0;0;0;0;0;0
negativo (131).txt;0;0;0;0;0;0;0;0;0;0.41965564081391077;0;0.5269853366123973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2770584064116113;0;0;0;0;0;0;0;0.45043889445425106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5162548207310752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (648).txt;0;0;0;0;0;0;0;0;0;0.22503316010557797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11039509072462819;0;0;0;0;0;0;0;0;0;0;0.6403052120647845;0;0;0.32917712317689957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2942413646608267;0;0.3906019941632273;0;0;0;0;0;0;0;0;0;0.2764338317406099;0.32134264566642684
positivo (143).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7944301275018886;0;0;0;0;0;0.6073555569164845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (995).txt;0;0;0;0;0;0.38010098581791674;0;0;0.23858001011835034;0;0;0;0;0;0;0;0;0;0;0;0.2799719651742451;0;0;0;0;0;0;0;0;0.04427617654112441;0;0;0;0.5720267896706267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.31556541833338914;0;0;0;0;0.3594278301139327;0;0;0;0;0.10443920248848575;0.21571942334108685;0;0;0;0.20624179369329002;0.24959066040510836;0;0;0;0;0
negativo (500).txt;0;0;0;0;0;0;0;0;0;0;0.1619977077930372;0;0;0;0;0;0;0;0;0;0;0;0.2538108234386166;0;0;0.20777454258768924;0;0;0;0.028255763371665448;0;0;0;0;0;0;0;0;0;0;0;0.24729003343056852;0;0;0;0;0;0;0;0.3042089989442775;0;0;0.2224327833092495;0.45692497915486974;0.33032957361352044;0;0;0;0;0.4466748382911934;0;0.32372797739682274;0;0;0;0;0;0.19995015081072973;0;0;0;0;0;0;0;0;0;0;0
positivo (326).txt;0;0;0;0;0.15983662341126145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11153951514258315;0;0;0;0;0.5336778347371757;0;0;0;0;0;0;0;0;0.2660716629638362;0;0;0;0;0;0;0;0;0.6146367780990736;0;0;0.2660716629638362;0;0;0;0;0;0;0;0.2682829005274994;0;0;0;0.13155040608151766;0;0;0;0;0;0;0.26182304401280493;0;0;0;0
negativo (909).txt;0;0;0;0;0;0;0;0;0;0;0.1379610179748409;0;0.788424599376102;0;0;0.392492650634453;0;0.22905115347386346;0;0;0;0;0;0;0;0.17694563580662326;0;0;0;0.10427415117932419;0;0;0;0;0;0;0;0;0;0;0;0.21059794741478444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07568097852433349;0;0.2146012109266913;0;0;0;0;0;0;0;0.12051080688515393;0
negativo (393).txt;0;0;0;0;0;0;0.4136504978429337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.39027406193295044;0;0;0;0.15922294531470968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.27967109818819663;0;0;0;0;0;0;0;0;0;0.31555185825782955;0;0;0;0.6648598457546341;0;0;0;0.177200347046276;0
positivo (748).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
negativo (232).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4549566545243123;0;0;0;0;0;0;0;0;0.09593218207516366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3033044363495415;0.6115892636483721;0;0.3893820417097733;0;0;0;0;0.1357716230931244;0;0;0;0;0;0;0;0;0;0.3843489851471695;0
negativo (6).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16463222228183017;0;0;0;0;0;0;0.5019382343636013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5445559771163319;0;0;0;0;0;0;0;0;0.2278059263632018;0.5399799759214959;0;0;0;0;0;0;0;0;0.17428849940831573;0;0;0;0;0.22486136295280967;0
negativo (128).txt;0;0;0.3961172544693975;0;0;0;0;0;0;0;0.37685337778592887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04929828952642928;0;0;0;0;0;0;0;0;0;0;0;0.28763395995134716;0;0;0;0.6004695650755708;0;0;0;0;0;0;0;0;0;0;0.3827252957919065;0;0;0;0;0;0;0;0;0;0;0.11628542580691388;0;0;0;0;0;0.30877886135436006;0;0;0;0;0
positivo (83).txt;0.1111066550430371;0;0;0.12674923466655588;0;0;0;0;0.25291165285796713;0;0;0;0;0.5530672563292103;0;0;0.40678819013965395;0;0;0.12274145530374168;0;0;0;0;0;0;0;0;0;0.03520190454878862;0;0;0;0;0;0;0.3935256360634811;0;0.4269384609414703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2227968303875544;0;0;0;0;0;0;0.18216386762940523
positivo (414).txt;0;0;0;0;0;0;0;0;0;0.3189643268895851;0.3364173985339267;0;0;0;0;0;0.6780766643202617;0;0;0;0;0;0;0;0.5484639087536529;0;0;0;0;0.15647514254510486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (289).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.372816162166976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.119658775783638;0;0;0;0;0;0;0;0;0;0;0.4626904892275975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4757328889268597;0;0;0;0;0.3178548506331019;0.5141016668796934;0.20236943004616084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (261).txt;0;0;0;0.4552428724617188;0;0;0;0;0;0.34363664092953505;0;0;0;0.4966103485717263;0;0;0;0;0.408760734465568;0;0;0;0;0;0;0;0;0;0;0.0632170134402486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09941139130462326;0;0;0;0.4001076192208327;0;0;0;0.29494997417548374;0;0;0
positivo (17).txt;0;0;0;0;0;0;0;0;0.6632539045042287;0.40145106460366214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09847043581849724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3747043469698459;0;0;0;0;0.17420497752372605;0;0;0;0.4674228838279702;0;0;0;0;0;0;0
negativo (638).txt;0;0;0;0;0.2531234988262221;0;0.41300501801729816;0.2711281599592804;0;0;0.20254276810257074;0.36172383960133503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23901007181575284;0;0;0.05887943936692259;0;0;0;0;0;0;0;0;0;0.29175734398710684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35435839100945177;0;0;0;0;0;0;0;0.414168496348082;0.2777711252794812;0;0;0;0;0;0;0;0;0;0;0
negativo (108).txt;0;0.5246074210756986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40772901271130746;0;0;0;0;0.16576154323167447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.41622680731222544;0;0;0.3500402426976933;0;0;0;0;0;0;0;0;0.16463175345772613;0;0;0;0;0;0;0;0;0;0.30584377749138264;0.3386004424410407
positivo (630).txt;0;0;0;0;0;0;0;0;0.23256214508001763;0;0;0;0;0;0;0;0;0;0.6279033449827953;0;0;0;0;0;0;0;0;0;0;0.06473905286891506;0;0;0;0;0;0;0;0;0;0.35643632933786495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4097407786983769;0;0;0;0;0;0;0.5025203781625476
positivo (813).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44548893270511536;0;0;0.38255479558670946;0;0;0;0;0;0;0.14905913672325496;0;0;0;0;0.30565551038470057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4959491299154911;0;0;0.37256857202716764;0;0.21328582147158495;0.3305810036504667
positivo (575).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3629232605428893;0;0;0;0;0;0;0;0.07383771345906821;0;0;0.646095615474684;0;0.605636245831008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18425447049060925;0;0;0;0;0.21130589800663876;0
positivo (791).txt;0;0;0;0;0;0;0;0;0.3080761471803422;0.3729416334367146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3693264355178936;0;0;0;0;0.5547320244831645;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2700456176083626;0;0.4010382480209733;0;0;0;0;0;0;0;0;0;0;0;0;0.1888059185754547;0;0;0;0;0;0;0;0;0;0.22906331826417248;0
positivo (100).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09247714303950585;0;0;0;0;0;0;0.5169056476122882;0;0;0;0.5363788941734723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6091266580653483;0;0;0;0;0;0;0;0.10906812446292521;0;0;0;0;0;0;0;0;0;0.2315665563661882;0
positivo (130).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019522047629076777;0;0;0;0.21017951235178073;0;0;0;0;0;0.3224498980000467;0;0;0;0;0;0;0;0;0;0;0.3044194475689777;0.6368637684783489;0.4610397531555351;0;0;0;0;0;0;0;0;0;0;0;0.31631301843513676;0;0;0.13814655496026948;0;0;0;0;0;0;0;0;0;0.14665202213537717;0
negativo (269).txt;0.6156758760749025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5139388147328949;0;0;0;0;0;0;0;0;0.21673832643243676;0;0;0;0.4666923943947465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3033691104903613;0;0;0
negativo (799).txt;0;0;0;0;0.20652120265335994;0;0;0;0;0;0;0;0;0;0;0.3526024485386772;0;0;0;0.3015042643489801;0;0;0;0;0;0;0;0;0.6739342132858432;0.05764705064207694;0;0;0;0;0.4137316689020993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2517415696418656;0;0;0;0;0;0.22373526028615745
negativo (39).txt;0;0;0.35015881675151966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.27654118234785663;0;0;0;0;0.3914499573324645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38139300650648167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23151942790738886;0;0.2211030659603479;0.3493945632859627;0;0;0;0.3769103155797646;0;0;0;0;0;0;0;0;0;0.14549676138399134;0.3382676711069159
negativo (772).txt;0;0;0.3359300426540562;0;0.19970237291582638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22030285487378326;0;0;0;0;0;0;0.3455100547952427;0;0.04180776352590019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.48685934589890806;0;0;0;0;0;0;0;0;0;0;0.46021116773586906;0;0;0;0;0;0;0.32712579919101376;0;0;0.3489611778962805;0
negativo (837).txt;0;0;0;0;0;0;0;0;0;0.3110739840006422;0.21873020821187733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07630217846496662;0;0;0;0.6161170295448017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38267910216311224;0;0;0.32782448991722885;0;0;0;0.4067437595414203;0;0.22497817363513622;0;0;0;0;0;0;0;0;0;0;0
positivo (47).txt;0.23393984294968545;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23093005454908713;0;0;0;0;0;0;0;0.22192801080051672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6018637293943224;0.18156670777624684;0;0;0;0;0.6268819022987925;0;0;0;0;0;0;0;0;0;0.21229681547109094;0;0;0;0;0;0.09712951346882973;0;0;0;0;0;0;0;0;0;0;0
negativo (523).txt;0;0;0;0;0;0;0;0;0;0;0;0;0.6341797677253923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5987462223518164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.45383597888227817;0.18262499198948895;0;0;0;0;0;0;0;0;0;0;0
positivo (376).txt;0;0;0;0;0;0.35052768595735684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1306602300763046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5844058603670477;0;0;0;0;0;0.5613682877599483;0;0;0;0;0;0.11557612320129407;0;0;0;0;0;0;0;0;0.43593100516671396;0;0
positivo (215).txt;0.4537012938421881;0.28812377778092096;0;0;0;0;0;0;0;0;0;0;0;0.2823045677159429;0;0;0;0;0;0;0.4734120546645944;0.27476297196881116;0.21520281532734295;0;0;0.17616926619772583;0;0;0;0.059894213182325386;0;0;0.24457395100315313;0;0.3438876057178811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1823298280440044;0;0;0;0;0.08476753433251928;0;0;0;0;0;0;0;0;0;0.17997307750264455;0
negativo (69).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38224488184778677;0;0;0;0;0.8612034913981025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33498865160612534;0;0;0;0;0;0;0;0;0;0;0
negativo (370).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7599080083069009;0.5513024560951243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.32518980527444535;0;0;0;0;0.11338876205379024;0;0;0;0;0;0;0;0;0;0;0
negativo (553).txt;0;0;0.4452977815188353;0;0;0;0;0;0.21330180417530237;0;0;0;0;0;0.37000024997480235;0;0;0;0;0;0;0;0;0;0;0;0;0;0.462776181738932;0.039584994289844896;0;0;0;0;0;0;0;0.49230465358424486;0;0;0;0;0;0;0;0;0;0;0;0.2557094917818645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09337358275059568;0;0;0;0;0.2304873880113984;0;0;0;0;0;0.1843610502647304
negativo (611).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4642555417144507;0;0;0;0;0.2999668883257403;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7263221261096784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40858637644824986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (193).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.49507780936306084;0;0;0;0;0;0;0;0;0;0.047328974947908435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4920201227999851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6331344723082414;0;0;0;0;0;0.3312323497810943;0;0;0
negativo (340).txt;0;0;0.38697881319610145;0;0.2300496456132565;0;0;0;0;0;0.2761195162021289;0.49312553849820423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12842926925153167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5646215162808575;0.22720543254820208;0;0;0;0;0;0.3016553203849019;0;0;0;0;0
positivo (509).txt;0;0;0;0;0.36495272149521035;0;0;0;0;0;0.3285287680859426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03820149168892595;0.3546232286284302;0;0;0;0;0;0;0;0;0.36807302580877027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2554564467211886;0;0;0;0.2261250725055779;0;0;0;0;0;0;0.34068885298384094;0;0.3022269452982656;0.3336477191223887;0;0;0;0;0;0.24710777600195225
positivo (725).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08388773264650012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9964752120908124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (974).txt;0;0;0;0;0;0;0;0;0.24098992218226412;0;0.25641106574547895;0;0;0;0;0;0;0;0.4337718797508886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4538230422486391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6943081631605844
negativo (641).txt;0;0;0;0;0.27306172147355734;0;0;0;0.20535591547576676;0;0;0;0;0;0.3562170528918377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6874937898756627;0;0;0;0.2247381080663761;0;0;0;0;0;0;0;0;0;0.3817198106262345;0.29582209740767573
positivo (944).txt;0;0;0;0;0;0;0;0;0;0;0.3595252485900077;0;0;0;0;0;0;0;0;0;0;0;0.22531528534510592;0;0;0.3688950669348904;0;0;0;0.12541733446348283;0;0;0;0;0;0;0;0.3899428211635736;0;0;0;0;0.2338557377574492;0;0;0;0;0;0;0.40508282786996164;0;0;0;0;0;0;0;0;0;0;0.3997818749351752;0.2155370896318365;0;0;0;0;0;0;0;0;0;0;0;0.2356646981167876;0;0;0;0.18843008745152312;0
negativo (239).txt;0;0;0.399766130502826;0;0;0;0;0;0;0.3042510602097811;0;0;0;0;0.2325174345111217;0;0;0;0;0.2602138771298439;0;0;0;0;0;0;0;0;0;0.11194291336607289;0.4156649974111577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4432445397333663;0;0.2949373671011674;0;0;0.1893202017757613;0;0;0;0;0;0;0;0;0;0;0;0;0.34819275813737616;0;0;0
negativo (860).txt;0;0;0.31347928015862564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30836947397040076;0;0;0;0;0;0.7918437118147963;0;0;0.07802736255201667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19794226688657032;0;0;0;0;0;0;0;0;0;0;0.3665421315030456;0;0;0;0;0
positivo (356).txt;0;0.6194881018430713;0;0;0;0;0.4014651738855617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34445720235403754;0;0;0;0;0;0;0;0;0.16200592474066897;0;0;0;0;0.2999268208620529;0;0.4030478280833558;0.24033283656655466;0;0;0
negativo (435).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12316625052056229;0;0;0;0;0;0.48185856808555544;0;0;0;0.6781212311330629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3271719095057441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.430990176932362;0;0;0
negativo (357).txt;0;0;0;0;0;0;0;0;0.3340816700223593;0;0.5331897467791723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5698807782464702;0;0;0;0.2014986156200154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.31456493797774926;0;0;0;0;0.29249075113919615;0;0;0;0;0;0;0;0;0;0.2328742116811822;0
negativo (857).txt;0;0;0.3680309359741477;0;0.3281783789258648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16030994361060558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5354671452065258;0;0;0;0;0;0;0;0.3485822621876937;0;0;0;0;0.10804031790333721;0.5578938396782831;0;0;0;0;0;0;0;0;0;0
positivo (434).txt;0;0;0;0;0;0;0;0;0.2981199673865501;0;0;0;0;0;0.3447523971397498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1475352697531066;0;0;0;0;0;0;0;0;0;0;0;0;0.3438716177168755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7401095095403748;0;0;0;0;0;0;0;0.32325506694776057;0
positivo (595).txt;0;0;0;0;0;0.38847867935126823;0;0;0;0;0;0;0;0;0;0.4428600623820461;0;0;0;0;0;0;0.325185658058732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44846280541111605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.47746655640321906;0;0;0;0;0.34368643893615747;0;0;0;0;0;0;0
positivo (901).txt;0;0;0;0;0.2773792284241583;0;0;0;0;0;0.1479677100959443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3704561391930494;0;0;0;0;0.5328586463228427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30782579112483816;0;0;0;0;0;0;0.19641651235411864;0;0;0;0;0.09131661908019303;0;0;0;0.36752805263044863;0.4508197799380521;0;0;0;0;0;0
positivo (954).txt;0;0;0;0;0;0;0;0;0.30029919814805967;0.30293937202997656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14861373960895727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6000055151731732;0;0;0;0;0;0;0;0;0;0;0;0;0.377008007787996;0;0;0;0;0;0;0.49701309667403704;0;0;0.21632940259045366;0;0;0;0;0;0
