document;love;big;don;role;bad;isn;year;show;feel;back;turn;good;life;scene;plai;cast;world;act;audienc;plot;find;friend;action;end;man;make;live;doesn;set;star;movi;director;work;made;perform;film;great;funni;script;stori;actor;charact;watch;comedi;gui;time;thing
negativo (680).txt;0;0.3072631010862334;0;0;0.7821924077892981;0;0;0;0;0;0;0.2622452232184444;0;0;0;0;0;0;0;0;0;0;0;0.25858609277652317;0;0;0;0;0;0;0.3059978739120565;0;0;0;0;0.03239751787177654;0;0;0;0;0;0;0;0;0;0;0.25187457479146275
negativo (477).txt;0.5074672905069451;0.5818466043946958;0;0;0.3291540303527735;0;0;0;0;0;0;0.33106587830637363;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20781255303224672;0;0;0;0;0.09657511931322461;0;0;0;0.36533775561186277;0;0;0;0;0;0;0;0;0;0;0;0
positivo (398).txt;0;0;0;0;0.41573234371668244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40593099011963046;0;0;0;0;0;0;0;0;0;0;0.3804504704042043;0;0;0.07748621893526733;0;0;0;0;0;0;0.3452516128748553;0;0.5362483780326721;0.32385023692643117;0
negativo (195).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2642591709265126;0.4720095525007894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16301094382924988;0;0;0;0.8222138756822223;0.06903511973447347;0;0;0;0;0;0;0;0;0;0;0
negativo (364).txt;0;0;0;0;0;0;0.6142850362104625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6776681799128018;0;0;0;0;0;0;0;0.40425206520385415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (584).txt;0;0;0;0;0;0;0.3024714532772054;0;0;0;0;0;0;0;0;0;0;0.39460617993789043;0;0;0.6142048162529846;0;0;0;0;0;0;0;0;0;0.29857810896754866;0;0;0;0;0.0842985344765497;0;0;0;0;0;0;0;0;0;0.5284830142296972;0
positivo (849).txt;0;0;0;0;0;0.39218878386717543;0;0;0;0;0;0.39121506150017366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.31922839338415104;0.47075002388800224;0;0;0;0;0;0.34468216310818645;0;0;0.2113727924856925;0;0.25407435649756643;0;0;0.376282276666374;0;0
negativo (629).txt;0;0;0;0;0;0;0;0;0;0.5099544933787602;0;0.2551863808683428;0;0;0.45253575421816633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.41646013354258843;0.22332100763942483;0;0;0;0;0.22067832783938576;0;0;0;0;0.44500278335639476;0;0;0;0;0;0
negativo (381).txt;0;0;0;0;0;0;0;0;0;0;0;0.2842701748830789;0;0;0.22685022570411517;0.8103822708887475;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3479433186965245;0.15548317488746943;0;0;0;0;0.06584711027927018;0;0;0;0;0.2478600515782312;0;0;0;0;0;0
negativo (550).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6156377078339771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3346004854179572;0.26321923841086103;0;0;0.10721954694291218;0;0;0;0.41682217173298564;0.5044914333133463;0;0;0;0;0;0
negativo (815).txt;0;0;0.4158021352131518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3755190414169279;0;0.6123661781249972;0;0;0;0;0;0;0;0;0;0;0.07115111349062125;0;0;0;0.5532081134827329;0;0;0;0;0;0;0
negativo (220).txt;0;0.2769762360019647;0;0.4090701332364085;0;0;0;0;0;0;0;0;0;0;0;0.44926962951796134;0;0;0;0.34679802737847515;0;0;0;0;0;0.22258110844111165;0;0;0;0.257196093744089;0.10343839576059966;0;0;0;0;0.07301025183473527;0;0;0;0;0.5496467410262095;0;0;0;0;0;0
negativo (203).txt;0;0;0;0;0.49989544834796734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4917451674890566;0;0;0;0.3718375701043016;0;0;0;0;0;0;0.14667133960535467;0;0.34310319130446526;0;0;0.06211529884691347;0;0;0;0;0;0;0.4151462170779593;0;0;0.23364733848506297;0
positivo (169).txt;0.5389578791293924;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18705867460438638;0;0;0;0.3106050162742489;0;0.31648894000899075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08144541053775357;0.4646818345180683;0.3331205858496891;0;0.37994847617969957;0;0;0;0;0;0;0
positivo (922).txt;0;0;0;0;0;0;0;0.6035245162677808;0;0;0;0;0;0;0.24865731798938898;0;0;0;0;0.514260042071731;0;0;0;0;0;0;0;0;0;0;0.153386782957751;0;0;0;0;0.0866123846528639;0;0;0;0;0;0;0;0.41508284578297844;0;0.3257933798863424;0
positivo (68).txt;0;0.6739366631201579;0;0;0;0;0.5099349468977172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5345799510221919;0
negativo (630).txt;0;0;0;0;0;0;0;0;0;0.8598779558566213;0;0;0;0;0;0;0;0;0;0;0;0.41772073625064715;0;0;0;0;0;0;0;0;0.2824205111075519;0;0;0;0;0.0797367070037687;0;0;0;0;0;0;0;0;0;0;0
negativo (858).txt;0;0.4111344729449649;0;0;0;0;0;0.40275308820263;0;0;0;0;0;0;0;0.44458743707465326;0;0;0;0;0;0;0.6863675443192967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (355).txt;0;0;0;0;0;0;0;0;0;0;0;0.339612545284884;0;0.3854670550565719;0;0;0;0;0;0;0;0.4945362523600182;0;0;0;0.23982453052330038;0;0;0;0;0.22290359568347978;0.4418900804109418;0;0;0;0.11013292767386945;0;0;0;0;0;0;0.420611983091177;0;0;0;0
negativo (502).txt;0;0;0;0;0.4232904031596302;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3760979268302776;0;0;0;0;0.31485638742961175;0;0;0;0;0;0.34740783820871;0.34153655402623084;0;0;0;0;0.07889492686375395;0;0;0;0;0;0;0.3515283249284646;0;0;0.46163301747696556;0
positivo (736).txt;0;0;0;0;0;0;0;0;0;0.631959141268173;0;0;0;0.5982288603498322;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3954338558618194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.293908046930308;0
positivo (541).txt;0;0;0;0;0;0;0;0.7297173100171597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.27818834438811835;0;0.5784501078705749;0;0;0.2356254765776368;0;0;0;0;0;0;0;0;0;0;0
negativo (444).txt;0;0;0;0;0.4411928881202966;0;0;0.5093326970884047;0;0;0;0;0;0;0;0.5622375719759306;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3218675329189802;0;0;0.26916683993318846;0;0;0.09136853244443867;0;0;0;0.2131202632771297;0;0;0;0;0;0;0
positivo (136).txt;0;0;0;0;0;0;0;0.2837642678780896;0;0;0;0;0;0;0;0;0;0;0;0.2417940289151278;0;0;0.36269104337269176;0;0;0;0;0;0;0.268982843693113;0;0.14297098461112517;0;0;0;0.09162738767003727;0;0;0;0;0;0;0;0;0.7926415609218878;0;0
positivo (897).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
negativo (258).txt;0;0.4373538998039262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1633323725831817;0;0;0;0;0.13834248956446238;0;0;0.49729357868258184;0;0;0;0;0;0.7180560943093676;0;0
positivo (380).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
positivo (146).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7519928363257143;0;0;0;0;0;0;0;0;0;0;0;0;0.6591712782841858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (928).txt;0;0;0;0;0;0;0.34940655142915705;0;0;0;0.4224955174672593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1236972053955878;0.43900515622404956;0.292043487379368;0;0.21440120137075283;0.09580807475681899;0;0;0;0;0.05680459519952433;0;0;0;0;0.5345561041449054;0;0.21694414141350707;0;0;0.12209775533537959;0
positivo (726).txt;0.5492490411713316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2530378875357517;0;0.5974109671978503;0;0;0.11759233897549762;0;0;0;0;0;0;0;0;0;0;0;0.44378599404064867;0;0;0;0.2581152607328189
negativo (673).txt;0;0;0;0;0.49597523263740084;0;0;0;0;0;0;0.33257069308924236;0;0;0.1769296569619585;0;0;0;0;0;0;0;0;0;0;0;0;0.1848247965813674;0;0;0.2910422650272599;0;0;0;0;0;0;0.3150824793664504;0.5538302329257356;0;0;0;0;0.2953480963641289;0;0;0
negativo (112).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.632023361105903;0.34986583628014933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19887149048206318;0;0;0;0;0.4158817269552811;0;0.3938231642978046;0;0;0.33246985177755445;0
positivo (770).txt;0;0;0;0;0;0;0;0.7453609434484889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4802503214691585;0.3452331367248611;0;0;0;0;0;0.14207606423960606;0;0;0;0;0.14039480035402804;0;0;0;0.2339112353462259;0;0;0;0;0;0;0
negativo (906).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8232090153378899;0;0;0;0.567738423102067;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (332).txt;0;0;0;0;0;0;0;0;0;0;0;0.2209425479220421;0;0.6687312701224549;0;0.3149256227718108;0.3085119497098283;0;0.3903521952701984;0;0;0;0;0;0;0;0;0;0;0.2704310552342691;0.2900298534612748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (188).txt;0;0;0.4564278658985043;0.364669815017593;0;0;0;0;0;0;0;0;0;0.3189216543485211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5813823909244759;0.10413719455025172;0;0;0;0;0;0.4562109905165776;0;0;0;0;0
positivo (285).txt;0;0;0;0;0;0.6596926909901151;0;0;0;0;0;0;0;0.49793694649143916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5446323920629094;0.14226703163008508;0;0;0;0;0;0;0;0;0;0;0
positivo (493).txt;0;0;0;0.37843204821911985;0;0;0;0;0;0;0.42198003603585676;0;0;0;0.31025244612300046;0;0;0;0;0;0;0;0.7485891701634682;0;0;0;0;0;0;0;0;0;0;0;0;0.14859242260803052;0;0;0;0;0;0;0;0;0;0;0
positivo (194).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5786173447734668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20912274632637662;0;0;0;0;0;0;0;0;0.6197320312129787;0.3333683836090381;0;0;0;0;0.3553412100991801;0
positivo (814).txt;0;0.3697617014799284;0.5126379903339704;0.3640708692159965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15594923425097468;0;0.5979837438063882;0;0;0;0;0;0;0;0.29330232807319445;0
negativo (585).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7135148348170627;0;0;0;0;0;0;0;0;0;0;0;0;0.7006401219570427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (374).txt;0;0;0;0.21469348495912946;0;0;0;0;0;0;0;0.24813657020842683;0;0;0;0;0;0;0;0.2426813758829873;0;0;0.2426813758829873;0.4893485980617217;0;0;0;0;0;0;0.16286363530424747;0;0.22576667764939293;0;0.47919133705539885;0.038318185882038586;0.36437013032216364;0;0;0;0;0;0;0;0;0.19217900287827092;0.238323857130465
negativo (808).txt;0;0;0;0;0;0.45890620015180117;0.30437158226046396;0;0;0;0;0;0;0.23092201884346886;0;0;0;0;0;0;0;0;0.335777243476528;0.5078020184648225;0;0.25142573678540375;0;0;0;0;0.13353501329742215;0;0;0;0;0.0353450411640319;0;0;0.38115973041574697;0;0;0;0;0;0;0.21272118012598507;0
positivo (591).txt;0;0.2767549136632971;0;0;0;0;0;0.8133389692773283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2411633971562595;0;0;0;0;0.058361529450243255;0;0.4475718786635225;0;0;0;0;0;0;0;0;0
negativo (333).txt;0;0;0.37811220861943984;0;0.46285372906947864;0.311133916265638;0;0;0;0;0;0.1551807180542357;0;0;0;0;0;0.2692198150756046;0;0;0;0;0;0;0.24749285348960243;0;0;0;0;0.3798787126346151;0.23765551224668024;0;0;0.29230401107343856;0;0.07189077685787026;0;0;0;0;0;0;0;0;0;0.21633432003104142;0.2235660018668099
positivo (471).txt;0.5323100780163685;0;0;0;0;0;0;0.25623788381298734;0;0;0;0;0.2899391347899148;0;0;0;0.2770930543310962;0;0.2629490093187677;0;0;0.2889664456884199;0;0;0.3164884848664791;0;0.29840347012370194;0;0;0;0;0;0;0;0;0.20225120034857985;0;0;0;0;0;0;0.32769488367547245;0;0;0;0
positivo (839).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.68806627811467;0.7256478463562236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (628).txt;0;0;0;0;0;0.27576373503563545;0;0;0;0;0;0.1375395358042939;0;0.4162936896288157;0;0;0;0;0;0.3026605004587904;0;0;0;0;0;0.19425286292052424;0;0;0;0;0;0;0.18771020340467706;0;0;0.1656671197569982;0.24235991596094947;0;0;0;0;0;0;0;0;0;0.693527364506242
negativo (560).txt;0;0;0;0;0;0;0.32600487090619634;0;0;0;0;0.3677270460285857;0;0;0.3912661064937146;0;0;0;0;0;0;0;0;0;0;0.34623756748266366;0;0.6130883859462264;0;0;0;0;0;0;0;0.09085727777564183;0;0;0;0;0;0.31842677436188105;0;0;0;0;0
negativo (210).txt;0.32404163407459396;0;0.3433988727323883;0;0;0.42385448160165656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.46519535828988207;0;0;0;0;0;0;0.34500319936786855;0.13875240854316753;0;0;0;0;0.058761632269657346;0;0;0;0.34265885105243116;0;0;0.3490951654806599;0;0;0;0
negativo (771).txt;0;0;0;0;0.36706865229517965;0;0;0.4237603817383673;0;0;0;0;0;0;0.26188941083497613;0;0;0;0;0;0;0;0;0;0.3925510911006607;0;0;0;0;0;0;0;0.33591671070824725;0;0;0.18244278166563999;0;0;0;0.3546284172948843;0;0;0;0.43717113499329346;0;0;0
negativo (147).txt;0;0;0.5954579611264091;0;0;0;0;0;0;0;0;0;0.8033864677296847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (244).txt;0;0;0;0.3178427306051375;0;0;0;0;0;0;0;0.24490233926770452;0;0;0.26057910559298014;0;0;0;0.21634168397860257;0;0;0;0;0;0;0;0;0;0;0;0.08037042914341445;0;0;0;0;0.05672811559652535;0;0.6960724850016073;0;0;0;0;0.20220858546641426;0.43498384674821056;0;0;0
positivo (330).txt;0.3399458769542867;0.3897716323474483;0;0;0;0;0;0;0;0;0.8558708286645752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (5).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7357087583586315;0.19725684166717244;0;0;0;0;0.08353825432236926;0;0;0;0.4871396715746093;0;0;0;0;0;0.41897334250862023;0
negativo (286).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25611805070861915;0;0;0;0;0;0;0;0.4170045492712751;0;0;0.5842827649343781;0;0;0;0;0;0;0.1094274617347629;0;0;0;0;0;0;0.48757066967340545;0;0;0.41161252809095805;0
negativo (341).txt;0;0;0.5659571395345183;0;0;0;0;0;0;0;0;0;0.5090561516236731;0;0;0;0;0;0;0;0;0;0;0;0.5556697624005638;0.3280503260266604;0;0;0;0;0;0;0;0;0;0.06456353035193071;0;0;0;0;0;0;0;0;0;0;0
positivo (927).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5802941436905054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.26876833226684627;0;0;0;0.4274396143599006;0;0.5137910309218758;0;0;0;0;0.37991636314996574
negativo (472).txt;0;0;0.4600201919039157;0;0;0;0;0;0;0;0;0;0;0;0;0.5382110204813372;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6932540432552047;0.12391597580053887;0;0;0;0;0.052478404366304465;0;0;0;0;0;0;0;0;0;0;0
positivo (988).txt;0;0;0;0;0;0;0;0;0;0;0;0.15671441230169464;0;0.23716533771029055;0;0;0;0;0;0;0;0;0;0;0;0.14755623088054276;0;0;0;0.2557554398206072;0.6857266510020158;0;0;0;0;0;0.2761481749462364;0;0;0;0;0;0.345051824641404;0;0;0.33984597477506;0.22577556691644887
negativo (454).txt;0;0;0;0;0.30894876597882276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.603329908608162;0;0;0;0.39011177682017584;0;0.5180828614184212;0;0;0.13597021994885125;0;0;0;0;0.1343612098630385;0;0;0;0;0;0;0;0;0;0.28880061675996666;0
positivo (857).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8963267442530303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4433941446802864
negativo (268).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.39663224062478447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6820343674151428;0.5365340894135253;0;0;0.09713397062490099;0;0;0;0.2832104341464651;0;0;0;0;0;0;0
negativo (323).txt;0;0;0;0;0;0;0;0;0;0.40359482006322933;0;0;0;0;0;0;0;0.3503812986397138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3804246688481932;0;0.11227635862659496;0;0;0.605392230094844;0.4364808187627074;0;0;0;0;0;0;0
negativo (956).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
negativo (542).txt;0;0;0.5947506053964766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8010420294883399;0;0;0;0;0.06784824517794175;0;0;0;0;0;0;0;0;0;0;0
negativo (137).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2378319150623081;0;0;0;0.6816118439469981;0;0.23054982009460054;0;0;0;0.23244311772212903;0;0;0;0;0;0;0;0;0;0;0;0.08736641610980514;0;0;0;0.33964198075567414;0;0;0;0;0;0.36514408555939887;0.33961519823531605
negativo (71).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2967118175432659;0;0;0;0;0.14660033204613182;0;0;0;0.36637537164417244;0;0;0;0;0.869620334989201;0;0
positivo (443).txt;0;0;0;0;0;0;0;0;0.6789845590745174;0;0;0.42611059657851413;0;0;0;0;0;0;0;0;0;0;0;0;0.4077542446189038;0.4012092611389331;0;0;0;0;0;0;0;0;0;0.17371624216953502;0;0;0;0;0;0;0;0;0;0;0
negativo (411).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12757459573742883;0;0;0;0;0;0;0;0;0;0;0.991828978464751
negativo (356).txt;0;0;0;0;0;0;0.43201074745913176;0;0.6470716205222724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1421500008595197;0;0;0.6119300689213771;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (225).txt;0;0;0;0;0.5550697530970827;0;0;0;0;0;0;0;0;0;0;0;0;0.43047660458746906;0;0;0;0;0;0;0;0;0;0;0;0.6074177650114068;0.27143283837387777;0;0;0;0;0.25289392064744237;0;0;0;0;0;0;0;0;0;0;0
positivo (144).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4345708522248864;0;0;0;0;0;0.37049313571702674;0;0.31446960902440535;0;0;0;0;0;0;0.4558168671525165;0;0;0.12378142337439375;0;0;0;0;0;0;0;0.5932124565699987;0;0;0
positivo (164).txt;0;0;0;0;0;0;0.5104796894607406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5453692970651847;0;0;0;0;0;0.6648178821802947;0;0;0;0;0
negativo (552).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34552428630490395;0;0;0;0;0.5352427574532345;0;0;0.6912370076910017;0;0;0;0;0;0;0;0;0;0;0;0.34105653104102074;0
positivo (955).txt;0;0.22101350058437524;0;0;0;0;0.1114867453195454;0;0;0.335071421388317;0;0;0;0;0;0;0.2341294743803587;0;0;0;0;0;0;0;0;0.15787453072382895;0;0;0;0.820919654848729;0.09170976090414071;0;0;0.15791757994090935;0;0.03883907531674109;0;0;0;0;0;0;0;0;0;0.19479144419997446;0
negativo (366).txt;0;0;0;0;0;0;0;0;0;0.5135411307439398;0.37189869039777745;0;0;0;0;0;0;0;0;0;0;0;0;0.38009323468323497;0;0;0;0;0;0;0.4497833601667913;0;0;0;0;0;0;0;0;0;0;0.41724061736109624;0;0;0;0;0.2776710287442513
positivo (350).txt;0;0;0;0;0;0;0;0;0;0;0;0;0.9979953169933897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.063287812881025;0;0;0;0;0;0;0;0;0;0;0
positivo (28).txt;0;0;0;0;0;0;0.4136273000085833;0;0;0;0;0;0.3635659800753362;0;0.33095281217527756;0;0;0;0;0;0;0.4831283830735504;0;0;0;0.23429230334512652;0;0;0;0;0;0;0;0;0;0.230555147154731;0.4384727882151275;0;0;0;0;0;0;0;0;0.2312628182610193;0
positivo (769).txt;0;0;0;0;0;0;0;0;0;0.28313233313725766;0;0.49588798056251465;0;0;0;0;0;0.6145041365742909;0;0;0;0;0;0;0;0;0;0;0;0;0.09299270633823661;0;0.3867282155968513;0;0.23452380463679243;0.10501974024054803;0;0;0;0;0;0;0.23396569867499922;0;0;0.13167761271433265;0
negativo (253).txt;0;0.3729303995368451;0.5170310764685578;0;0;0;0.5643564266230152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29969091535964404;0;0;0;0;0;0;0.2895969811456966;0;0;0.11796423886771439;0;0;0;0;0;0;0;0;0;0.29581580232792365;0
negativo (145).txt;0;0;0.43515505655513903;0.30904318967963007;0;0;0;0;0;0;0;0;0.3914048308176353;0.5405468797192139;0.19002368986778248;0;0;0;0;0;0;0;0.39299704322477047;0;0;0;0;0;0;0;0.27350875088096194;0;0;0;0;0.06618910335342403;0;0;0;0;0;0;0;0;0;0;0
positivo (179).txt;0;0;0;0;0;0;0;0.7477836079468191;0;0;0;0.08686740907154934;0.38076055765972827;0;0;0;0;0;0;0;0;0.16865919130846568;0;0;0;0;0.2612508582171363;0;0;0;0;0.22605670439834394;0;0;0;0;0;0;0;0;0.15148237413085824;0;0.28689535533247085;0;0;0;0.18772241405534126
positivo (242).txt;0;0;0;0;0;0;0.4333144952598814;0;0;0.48836961543748847;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3614627451237178;0;0;0;0;0.32240784701100156;0;0.2495132318185152;0;0;0;0;0.18114656700037723;0;0;0;0;0;0.3174314618972801;0;0;0;0.3785470464786166;0
positivo (365).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9603605449466611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2787608719131005;0;0;0;0;0;0;0;0;0;0;0
negativo (331).txt;0;0;0.5879478466001045;0;0;0.5442744928367235;0;0;0;0;0;0;0;0;0.19255898140978878;0;0;0;0;0;0;0;0;0.26767385963501045;0.2886303726929812;0;0;0.3017273235597096;0;0;0;0;0;0;0;0.08384024599137274;0;0;0;0;0;0;0;0;0;0;0.26072647161510054
positivo (551).txt;0;0;0;0;0.23023611407173028;0;0;0;0;0;0;0.463146820601351;0;0;0;0;0;0.669586525517791;0;0;0;0;0;0;0;0;0;0;0;0.3779241394096512;0.37153712168047753;0;0;0;0;0.05721670432559255;0;0;0;0;0;0;0;0;0;0;0
positivo (277).txt;0;0;0;0.37497282909653734;0;0;0;0;0;0;0;0;0.3166033780712777;0;0;0;0;0;0;0;0;0.4207216475301258;0;0;0;0;0.7241025238533527;0;0;0;0;0;0;0;0;0.1204643048380646;0;0;0;0;0;0;0;0;0;0;0.20812222356542764
negativo (848).txt;0;0;0;0;0;0;0;0.6531614718768252;0;0;0;0.28453307295886143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33200419940748055;0;0;0;0;0.05272640547937275;0;0;0;0;0;0.6159660378538004;0;0;0;0;0
positivo (945).txt;0;0;0;0;0;0.5221859018199284;0;0;0;0;0;0;0;0;0.27711638158053953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35544783230110716;0;0;0;0.458932467188683;0;0;0.28143561673533096;0;0;0;0;0;0.4841076509471561;0
negativo (243).txt;0;0.18615502348908766;0;0;0;0;0;0;0;0;0;0.21184131998732778;0;0;0;0;0.7888093295210159;0;0.18713626027153324;0;0;0;0;0;0;0.1994615955417845;0;0;0;0;0;0;0;0;0;0.1177680107846619;0;0;0;0;0;0;0;0;0;0;0.45779383096296034
positivo (340).txt;0;0;0;0;0;0.5610521940007087;0;0.48177330793029627;0;0;0;0.27982960962893205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6122175307419828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (252).txt;0;0;0;0;0;0;0;0.3821660080345792;0;0;0;0;0;0;0;0;0;0.2888241577886793;0;0;0;0;0;0.246236873324817;0;0.20900255852780322;0;0;0;0;0.07284610601744933;0;0;0;0;0.11311783708644135;0;0;0;0.23986478989124;0.4838583447969535;0.5766446231926085;0;0;0;0.15472505931310016;0
positivo (463).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8436919166437739;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5368276723399749;0;0;0;0;0;0;0;0;0;0;0
negativo (640).txt;0;0;0;0;0;0;0;0.35841737551959757;0;0;0;0;0;0;0;0;0;0;0;0.458108319494098;0;0;0;0.30791356648774115;0;0;0;0;0;0;0;0;0.42617853520658056;0;0;0.2121768940230145;0.5502556179876464;0;0;0;0;0;0;0;0;0.19348014046327788;0
positivo (759).txt;0;0.49473002583471976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4129629783910795;0;0;0.3533959258467393;0;0;0;0;0.12317321501565073;0;0;0;0;0.06955179365619753;0;0;0;0;0;0.6093940366482015;0;0;0;0.26161979055567786;0
